id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,age
2793,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,48
5424,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,41
879,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,48
9530,1988,Graduation,Married,24645.0,1,0,2012-11-01,16,5,36
4828,1954,Graduation,Divorced,79865.0,0,1,2014-06-18,12,71,70
10699,1985,Graduation,Married,44322.0,1,0,2014-06-16,30,46,39
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,72
7476,1964,Master,Single,63972.0,0,1,2012-12-02,93,928,60
4390,1954,Graduation,Together,75315.0,0,1,2014-04-15,14,459,70
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483,74
1081,1957,PhD,Married,75283.0,1,2,2013-03-27,26,733,67
4261,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1006,78
9916,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,70
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,33
8135,1986,Master,Married,27161.0,1,0,2013-10-28,41,7,38
8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,47
4967,1960,PhD,Together,38201.0,0,1,2013-03-29,19,233,64
2130,1982,Graduation,Together,45203.0,2,0,2014-03-23,4,35,42
9298,1947,PhD,Together,81574.0,0,0,2014-04-28,89,1252,77
8175,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,32
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255,48
3790,1956,Graduation,Together,34633.0,2,1,2014-01-23,31,8,68
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,368,77
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255,74
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33,58
4608,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,37
1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,51
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45,72
2471,1965,Graduation,Married,61482.0,0,0,2014-06-27,39,48,59
5892,1980,Graduation,Married,34968.0,1,0,2013-04-10,11,158,44
2612,1987,Graduation,Married,75794.0,0,0,2013-12-24,33,754,37
4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,62
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199,69
10069,1988,Basic,Together,13724.0,1,0,2012-08-31,43,2,36
2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,59
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85,57
1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322,51
24,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,64
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,40
7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,53
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,49
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,59
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,68
2565,1955,Master,Divorced,70638.0,0,0,2013-06-01,69,1016,69
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23,64
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,63
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,61
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,47
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,34
4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,51
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,60
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,36
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,5,46
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,836,34
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,49
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,47
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,40
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,41
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,37
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,59
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,68
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,59
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,53
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,42
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,65
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,61
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,72
8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,595,53
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,61
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,42
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,48
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,77
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,55
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,65
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,46
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,76
3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,69
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,70
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,79
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,55
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,48
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,55
1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,60
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,43
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,45
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,43
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,64
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,50
7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,43
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267,57
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,74
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,42
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,63
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,61
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,1,47
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19,77
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,46
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,70
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,70
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,52
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003,43
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,66
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,56
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,48
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,58
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,35
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,39
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,57
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,65
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,54
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,57
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,39
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,73
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,38
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,69
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,54
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,33
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,49
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,45
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,48
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,44
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,46
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,53
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,69
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,41
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,72
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,55
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,44
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,56
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,53
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,35
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,73
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,37
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,39
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,43
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,34
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,72
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,53
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,41
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,67
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,73
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,48
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,69
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,35
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,51
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,51
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,40
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,68
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,59
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,46
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,51
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,38
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,65
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,46
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,58
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,32
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,40
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,68
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,47
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,50
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,48
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,45
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,41
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,33
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,62
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,42
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,45
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,69
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,59
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,63
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,73
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,60
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,65
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,69
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,58
2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,66
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,70
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,57
5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,61
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,65
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,53
48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,60
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,41
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,79
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,77
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,55
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,72
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,77
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,78
5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,55
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,75
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,63
7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,50
3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,44
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,75
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,53
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,45
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,56
3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,53
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,69
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,52
2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,60
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,45
6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,49
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,47
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,38
9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,68
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,44
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,42
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,63
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,49
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,50
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,78
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,39
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,72
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,57
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,69
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,39
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,47
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,51
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,40
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,45
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,48
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,56
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,65
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,53
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,57
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,51
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,41
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,45
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,45
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,74
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,61
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,62
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,48
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,72
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,64
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,69
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,47
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,60
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,43
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,48
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,50
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,73
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,58
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,73
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,66
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,58
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,60
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,68
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,50
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,58
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,61
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,55
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,32
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,70
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,41
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,42
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,73
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,68
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,63
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,62
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,53
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,53
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,56
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,46
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,55
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,59
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,38
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,66
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,49
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,37
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,65
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,62
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,50
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,47
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,46
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,54
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,67
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,69
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,70
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,42
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,71
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,56
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,67
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,59
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,49
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,61
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,34
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,58
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,36
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,29
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,49
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,46
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,63
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,40
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,53
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,73
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,48
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,52
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,39
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,58
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,49
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,45
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,53
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,42
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,51
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,56
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,40
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,53
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,47
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,57
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,60
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,52
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,76
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,72
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,37
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,65
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,66
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,73
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,49
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,40
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,55
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,56
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,55
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,39
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,40
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,67
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,53
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,49
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,42
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,36
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,35
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,39
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,56
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,50
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,75
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,46
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,70
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,79
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,74
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,60
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,41
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,37
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,53
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,56
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,70
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,53
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,38
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,65
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,44
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,64
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,54
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,53
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,57
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,61
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,56
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,34
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,43
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,48
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,59
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,47
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,52
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,68
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,81
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,65
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,47
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,55
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,54
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,67
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,59
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,50
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,77
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,42
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,56
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,73
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,49
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,68
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,75
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,65
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,51
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,40
5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,74
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,47
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,40
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,48
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,73
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,42
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,50
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,56
